director_name,actor_1_name,actor_2_name,actor_3_name,genres,gross
1,3,1,2,Action,14095303
1,3,1,2,Crime,14095303
1,1,1,2,Mystery,14095303
1,1,1,1,Romance,14095303
1,3,1,2,Thriller,14095303
3,6,5,3,Comedy,13973532
2,2,3,6,Crime,13973532
2,2,1,1,Biography,1865774
2,5,2,1,Crime,1865774
3,6,1,1,Drama,1865774
1,1,1,1,History,1865774
3,9,2,1,Thriller,1865774
3,2,1,1,Comedy,13920741
3,1,1,1,Horror,18860403
5,1,1,1,Thriller,18860403
3,9,1,1,Drama,13038660
1,10,3,1,Drama,28831145
1,1,1,1,Sport,28831145
1,4,7,5,Crime,11538204
5,10,21,6,Drama,11538204
1,1,4,1,History,11538204
1,2,1,1,Biography,11008432
5,7,6,2,Drama,11008432
1,1,2,1,Sport,11008432
1,1,1,3,Biography,12188642
3,1,2,6,Drama,12188642
1,1,1,1,History,12188642
5,3,1,1,Action,11100000
2,4,2,1,Adventure,11100000
2,3,1,1,Comedy,11100000
3,2,1,1,Fantasy,11100000
5,6,4,5,Drama,13651662
2,1,1,2,Sport,13651662
1,1,4,2,Biography,11030963
7,5,14,14,Drama,11030963
4,2,15,8,Thriller,11030963
1,1,4,1,War,11030963
2,6,2,1,Drama,10769960
2,2,1,1,History,10769960
2,4,1,1,War,10769960
4,12,13,3,Drama,10911750
1,3,2,2,War,10911750
3,5,10,5,Drama,10719367
1,1,2,1,Music,10719367
1,1,1,4,Mystery,10719367
1,3,7,2,Romance,10719367
3,3,3,9,Thriller,10719367
1,1,1,1,Drama,10114315
1,1,1,1,Mystery,10114315
1,1,1,1,Thriller,10114315
2,2,2,2,Horror,49122319
2,2,2,2,Thriller,49122319
3,10,5,1,Comedy,10070000
1,5,3,1,Drama,10070000
2,6,2,1,Romance,10070000
2,4,2,1,Action,10324441
5,7,5,1,Drama,10324441
4,3,2,1,Thriller,10324441
2,5,2,1,Comedy,7156933
8,10,3,2,Drama,7156933
2,1,1,1,Action,9286314
2,1,1,1,Crime,9286314
1,1,1,1,Drama,9286314
2,1,1,1,Thriller,9286314
1,4,6,1,Adventure,56692
3,14,17,17,Drama,56692
1,3,1,1,Action,5654777
1,9,3,1,Comedy,5654777
1,3,1,1,Crime,5654777
1,4,4,1,Drama,5654777
1,2,1,1,Thriller,5654777
2,5,3,2,Comedy,5516708
1,4,2,1,Romance,5516708
1,4,1,1,Biography,5128124
4,21,1,1,Drama,5128124
1,1,1,1,Sport,5128124
3,3,2,2,Action,34014398
2,2,3,2,Adventure,34014398
3,3,2,3,Crime,34014398
2,2,3,3,Drama,34014398
5,5,2,4,Thriller,34014398
1,6,1,2,Action,4064333
2,6,2,1,Comedy,4064333
1,2,1,1,Sci-Fi,4064333
1,8,5,7,Comedy,4006906
1,3,3,2,Crime,4006906
3,2,1,1,Drama,3073392
2,1,1,1,Mystery,3073392
1,1,1,1,Sci-Fi,3073392
2,1,1,1,Thriller,3073392
2,2,5,1,Action,1550000
2,1,3,1,Adventure,1550000
2,1,4,1,Fantasy,1550000
2,1,5,1,Horror,1550000
1,1,1,3,Crime,871527
6,15,4,3,Drama,871527
3,3,1,1,Mystery,871527
3,3,4,4,Thriller,871527
5,1,1,1,Fantasy,12495865
1,1,2,2,Biography,777423
1,4,3,8,Drama,777423
1,1,1,1,Sport,777423
9,5,1,1,Drama,1186957
1,2,1,1,Crime,85433
1,6,1,1,Drama,85433
1,1,1,1,Mystery,85433
1,4,1,1,Romance,85433
1,9,2,2,Crime,1697956
2,17,4,5,Drama,1697956
1,2,1,1,Comedy,183662
2,2,2,1,Drama,183662
1,1,3,1,Comedy,134904
5,2,3,1,Drama,134904
2,1,2,1,Romance,134904
1,1,1,1,Sport,134904
3,1,15,3,Crime,16969390
13,9,20,4,Drama,16969390
4,6,12,3,Thriller,16969390
1,1,2,1,Action,129115
1,1,1,1,Drama,129115
9,17,3,3,Drama,34700000
5,7,2,3,Romance,34700000
1,9,4,8,Adventure,717753
3,17,14,14,Drama,717753
2,8,7,4,Adventure,109713132
2,1,2,1,Comedy,109713132
2,8,6,4,Sci-Fi,109713132
1,8,2,2,Drama,70269171
1,5,1,1,Sport,70269171
2,6,5,8,Action,28772222
2,8,5,7,Crime,28772222
2,2,2,3,Sport,28772222
2,7,7,9,Thriller,28772222
11,1,2,1,Horror,101334374
8,1,1,1,Mystery,101334374
1,8,2,1,Action,1512815
5,12,9,3,Drama,1512815
1,1,1,1,Western,1512815
5,10,7,1,Comedy,65182182
3,7,3,2,Romance,65182182
4,14,5,2,Comedy,57262492
3,17,2,3,Crime,57262492
2,7,4,2,Drama,80000000
2,2,2,2,Music,80000000
2,5,2,2,Romance,80000000
7,32,1,4,Comedy,74608545
5,10,3,1,Comedy,41895491
3,15,2,1,Drama,41895491
5,4,2,1,Fantasy,41895491
1,3,3,1,Horror,39989008
1,2,4,3,Mystery,39989008
1,6,5,3,Comedy,32662299
1,9,2,3,Drama,32662299
1,4,1,2,Romance,32662299
10,2,2,1,Comedy,31452765
4,2,1,1,Romance,31452765
2,11,1,1,Comedy,25167270
2,16,2,1,Crime,25167270
3,30,3,1,Drama,25167270
1,5,10,15,Comedy,32416109
1,1,1,1,War,32416109
1,4,2,2,Action,20218
2,3,8,2,Comedy,20218
1,4,1,1,Crime,20218
1,4,1,2,Thriller,20218
2,3,2,2,Biography,28871190
4,10,6,8,Drama,28871190
5,3,10,7,Comedy,16964743
5,2,1,3,Romance,16964743
2,2,3,1,Adventure,16290976
5,2,3,3,Comedy,16290976
5,1,1,1,Family,16290976
4,1,2,2,Fantasy,16290976
2,1,2,2,Music,16290976
1,1,1,1,Sci-Fi,16290976
1,1,1,1,Adventure,13000000
1,1,1,1,Family,13000000
1,1,1,1,Fantasy,13000000
1,1,1,1,Music,13000000
1,1,1,1,Musical,13000000
5,11,1,3,Comedy,12372410
3,1,1,1,Sport,12372410
3,5,4,1,Comedy,8427204
3,2,2,1,Drama,8427204
2,1,1,1,Sport,8427204
1,3,3,3,Comedy,9639242
2,2,2,1,Romance,9639242
1,10,1,3,Comedy,25003072
4,2,1,1,Horror,25003072
1,3,3,1,Biography,6144806
2,17,12,5,Drama,6144806
1,1,3,2,Music,6144806
1,1,1,1,Musical,6144806
1,3,3,1,Comedy,4308981
1,2,2,1,Family,4308981
1,3,1,1,Action,669276
1,2,1,1,Adventure,669276
1,1,1,1,Animation,669276
1,1,1,1,Comedy,669276
1,1,1,1,Fantasy,669276
1,28,5,5,Drama,42880
1,7,1,3,Romance,42880
1,18,2,5,Action,23225911
1,8,2,3,Crime,23225911
4,6,6,5,Drama,23225911
1,10,2,4,Thriller,23225911
4,9,1,2,Adventure,4710455
4,2,1,2,Animation,4710455
3,3,2,1,Family,4710455
4,2,1,2,Fantasy,4710455
1,4,11,1,Adventure,75590286
2,11,25,1,Comedy,75590286
1,1,2,1,Horror,75590286
1,2,4,1,Sci-Fi,75590286
6,6,7,3,Action,218051260
9,4,4,3,Adventure,218051260
9,17,7,3,Drama,218051260
4,7,4,3,Romance,218051260
7,22,4,2,Comedy,161487252
2,3,2,1,Sport,161487252
2,16,3,1,Action,290158751
2,11,4,1,Adventure,290158751
1,7,4,1,Fantasy,290158751
1,5,4,1,Sci-Fi,290158751
12,11,4,1,Action,65807024
3,9,1,1,Comedy,65807024
3,4,2,1,Crime,65807024
4,10,2,1,Drama,65807024
7,4,4,1,Thriller,65807024
5,4,2,1,Comedy,86930411
1,4,2,1,Crime,86930411
2,1,2,2,Horror,53302314
3,4,2,2,Thriller,53302314
4,15,20,7,Drama,40962534
1,1,4,2,Horror,39235088
3,6,1,1,Sci-Fi,39235088
1,7,4,1,Comedy,27338033
1,4,2,1,Romance,27338033
4,16,1,1,Drama,25556065
1,10,1,1,Romance,25556065
1,12,1,1,Sci-Fi,25556065
2,2,2,2,Biography,15785632
2,7,2,3,Comedy,15785632
2,8,2,2,Drama,15785632
2,3,2,2,Sport,15785632
1,1,1,1,Mystery,21973182
2,12,1,1,Thriller,21973182
1,5,1,1,Adventure,4756
1,2,1,1,Family,4756
1,1,1,1,Fantasy,4756
4,5,3,3,Comedy,18653615
5,12,4,5,Drama,18653615
2,2,2,2,Comedy,12189514
2,3,2,2,Romance,12189514
1,7,4,2,Comedy,13019253
1,2,1,1,Crime,13019253
1,7,6,2,Action,18934858
12,6,6,2,Thriller,18934858
1,2,1,1,Adventure,20763013
1,1,1,1,Horror,20763013
1,1,2,2,Thriller,20763013
1,18,28,18,Drama,12782508
1,1,1,1,Biography,11508423
1,4,3,2,Comedy,11508423
1,3,4,2,Drama,11508423
1,1,1,1,Family,11508423
1,1,1,1,Sport,11508423
7,3,1,1,Drama,10660147
4,4,1,1,Romance,10660147
3,3,3,2,Action,7434726
2,2,2,2,Crime,7434726
2,5,2,2,Drama,7434726
1,4,3,2,Thriller,7434726
2,1,1,1,Western,7434726
4,9,6,2,Crime,6777589
4,16,17,3,Drama,6777589
1,3,3,1,Mystery,6777589
4,6,11,3,Thriller,6777589
1,1,1,1,Biography,6109075
2,1,1,1,Drama,6109075
3,1,1,1,Comedy,2708188
9,2,2,1,Drama,2708188
5,1,2,1,Romance,2708188
5,1,1,3,Drama,16123851
1,1,1,1,Fantasy,71975611
2,1,1,1,Horror,71975611
1,1,1,1,Adventure,38119483
3,1,1,3,Comedy,38119483
1,1,1,1,Sci-Fi,38119483
1,1,2,1,Drama,4190530
1,1,1,1,War,4190530
1,10,5,1,Drama,217631306
1,1,1,1,Fantasy,217631306
2,3,2,1,Romance,217631306
2,6,9,1,Thriller,217631306
10,7,6,3,Comedy,176483808
4,2,2,1,Romance,176483808
3,6,2,3,Comedy,144833357
2,2,1,2,Drama,144833357
1,2,2,2,Family,144833357
1,2,2,3,Fantasy,144833357
5,14,6,1,Drama,75597042
1,2,2,2,Family,75597042
2,5,1,1,Sport,75597042
5,9,2,1,Comedy,90636983
4,4,1,1,Family,90636983
1,2,1,1,Sport,90636983
16,9,18,1,Drama,70960517
1,1,9,1,Romance,70960517
4,2,1,1,Comedy,55762229
1,1,1,1,Sci-Fi,55762229
2,1,1,1,Comedy,54235441
8,1,1,1,Drama,54235441
1,1,1,1,Action,50728000
1,1,2,1,Crime,50728000
4,2,2,1,Drama,50728000
1,1,1,1,Mystery,50728000
1,1,2,1,Thriller,50728000
1,7,8,5,Drama,40270895
1,1,1,1,Biography,59696176
1,1,1,1,Drama,59696176
1,1,1,1,History,59696176
3,4,3,1,Action,51483949
2,2,3,1,Fantasy,51483949
3,2,3,1,Thriller,51483949
2,6,5,1,Drama,36020063
3,5,3,2,Thriller,36020063
3,7,4,5,Comedy,33313582
9,7,1,1,Crime,33313582
11,26,1,1,Drama,33313582
12,17,1,1,Thriller,33313582
2,4,1,1,Biography,25842000
3,21,6,1,Drama,25842000
1,10,5,1,Romance,25842000
1,4,8,1,Comedy,22264487
2,1,1,1,Comedy,30659817
1,1,1,2,Drama,30659817
7,5,5,4,Drama,5773519
3,4,3,3,Horror,5773519
3,3,3,3,Sci-Fi,5773519
7,6,6,4,Thriller,5773519
1,2,1,1,Thriller,3108216
9,3,1,1,Comedy,19351569
1,1,1,1,Crime,19351569
3,3,1,1,Romance,19351569
4,5,4,2,Comedy,49002815
4,3,4,2,Family,49002815
3,2,4,6,Crime,19283782
13,4,4,7,Drama,19283782
4,2,2,3,Romance,19283782
3,3,4,6,Thriller,19283782
10,32,6,5,Comedy,30059386
12,11,8,10,Action,35799026
8,11,9,10,Adventure,35799026
3,10,9,5,Romance,35799026
7,12,6,4,Sci-Fi,35799026
7,8,9,4,Thriller,35799026
1,1,2,2,Crime,17951431
1,3,7,2,Drama,17951431
1,1,1,1,Mystery,17951431
1,1,3,2,Thriller,17951431
4,8,9,1,Comedy,29997095
1,4,1,1,Mystery,29997095
2,7,3,1,Comedy,14252830
1,1,1,1,Music,14252830
1,19,10,4,Action,19783777
4,16,9,2,Crime,19783777
6,4,16,4,Drama,19783777
4,19,6,7,Thriller,19783777
1,2,2,2,Adventure,13555988
1,3,2,1,Comedy,13555988
1,2,2,1,Family,13555988
1,3,1,1,Fantasy,13555988
5,6,5,3,Comedy,12784713
1,5,3,6,Action,10696210
1,2,1,1,Crime,10696210
1,3,4,3,Sci-Fi,10696210
1,4,2,1,Thriller,10696210
2,7,5,2,Action,5974653
1,6,3,1,Adventure,5974653
1,1,4,1,Fantasy,5974653
1,6,1,1,Sci-Fi,5974653
1,7,2,2,Thriller,5974653
1,1,1,1,Comedy,5000000
1,1,2,1,Drama,5000000
1,1,1,1,Musical,5000000
1,1,2,1,Romance,5000000
1,1,1,1,War,5000000
4,10,4,9,Comedy,9694105
1,8,2,5,Family,9694105
2,6,2,2,Romance,9694105
2,2,2,1,Action,16027866
2,1,2,1,Crime,16027866
2,1,2,2,Thriller,16027866
1,17,2,3,Drama,4829497
1,10,2,3,Romance,4829497
2,4,3,2,Drama,4398392
2,1,2,2,Thriller,4398392
2,1,2,2,War,4398392
1,2,1,1,Drama,1050445
1,1,1,1,History,1050445
1,2,1,1,Music,1050445
1,1,1,1,Romance,1050445
1,1,1,1,War,1050445
1,3,3,2,Action,13746550
1,13,5,3,Comedy,13746550
1,9,1,2,Romance,13746550
1,15,3,1,Comedy,20668843
1,5,1,1,Crime,20668843
1,4,1,1,Thriller,20668843
1,15,1,3,Drama,2963012
1,3,1,1,Mystery,2963012
1,3,2,1,Thriller,2963012
2,28,5,6,Drama,1796024
1,18,7,2,Thriller,1796024
1,2,1,1,Comedy,634277
1,1,1,1,History,634277
2,8,5,1,Crime,11326836
3,22,8,1,Drama,11326836
1,9,6,1,Thriller,11326836
2,7,4,1,Crime,49024969
1,21,6,5,Drama,49024969
1,1,3,2,Mystery,49024969
3,9,5,3,Thriller,49024969
2,1,1,4,Adventure,22294341
7,2,3,1,Comedy,22294341
1,2,2,3,Crime,24362501
2,15,3,10,Drama,24362501
2,2,3,3,Thriller,24362501
16,1,2,1,Comedy,16684352
12,1,1,1,Romance,16684352
5,5,1,1,Action,46700000
2,2,1,1,Adventure,46700000
8,4,1,1,Thriller,46700000
1,2,4,1,Animation,52008288
3,6,9,3,Comedy,52008288
1,2,6,1,Fantasy,52008288
1,2,2,1,Musical,52008288
6,11,4,4,Comedy,8579684
1,2,1,1,Action,42660000
1,2,1,1,Adventure,42660000
1,2,2,1,Comedy,42660000
1,2,1,1,Family,42660000
1,1,2,1,Fantasy,42660000
1,2,2,1,Sci-Fi,42660000
3,17,1,1,Drama,40219708
3,2,1,1,Sport,40219708
5,2,20,13,Comedy,132088910
5,8,28,9,Drama,132088910
1,2,7,9,Romance,132088910
1,1,3,1,Biography,36581633
1,1,5,2,Crime,36581633
5,5,12,5,Drama,36581633
9,4,8,5,Drama,37721949
6,19,2,1,Action,25296447
4,16,1,1,Crime,25296447
4,19,1,1,Thriller,25296447
2,10,1,1,Action,24848292
2,5,2,1,Drama,24848292
1,1,1,1,Sport,24848292
1,1,1,1,Horror,17757087
1,1,1,1,Sci-Fi,17757087
1,1,4,1,Thriller,17757087
1,12,6,1,Comedy,9430988
5,4,3,1,Drama,9430988
2,3,3,1,Romance,9430988
1,4,6,7,Comedy,16284360
1,3,2,4,Drama,16284360
2,14,9,2,Drama,6830957
2,6,5,1,Romance,6830957
1,8,15,14,Drama,24104113
1,2,3,6,Mystery,24104113
1,3,3,13,Thriller,24104113
1,3,2,1,Comedy,15593
1,3,1,1,Drama,15593
1,3,1,1,Romance,15593
3,8,2,2,Drama,958319
1,2,2,3,Comedy,69700000
1,1,1,2,Musical,69700000
1,1,2,2,Horror,2840417
1,2,2,3,Sci-Fi,2840417
5,7,1,5,Thriller,2840417
8,16,2,5,Action,242374454
12,11,2,6,Adventure,242374454
4,1,1,2,Adventure,173585516
7,5,6,4,Comedy,173585516
6,4,1,3,Family,173585516
13,7,2,2,Drama,128300000
7,1,1,1,Sci-Fi,128300000
1,3,1,3,Drama,20259297
1,1,1,1,Horror,20259297
1,1,1,2,Sci-Fi,20259297
1,1,1,3,Thriller,20259297
12,2,3,5,Action,153665036
1,2,6,3,Comedy,153665036
7,3,2,2,Crime,153665036
10,4,1,1,Thriller,153665036
7,2,2,1,Comedy,132541238
1,3,5,1,Crime,130727000
5,21,12,1,Drama,130727000
2,4,1,1,Horror,130727000
2,10,7,2,Thriller,130727000
1,5,2,3,Comedy,121697350
1,1,1,1,Music,121697350
2,2,2,2,Action,117224271
4,3,3,4,Comedy,117224271
3,3,3,3,Documentary,117224271
1,2,2,1,Adventure,102922376
1,1,1,1,Horror,102922376
1,2,2,1,Thriller,102922376
5,1,1,1,Adventure,94497271
6,8,2,1,Comedy,94497271
1,3,1,1,Drama,94497271
4,5,2,1,Family,94497271
1,4,2,1,Romance,94497271
5,1,2,1,Horror,137387272
4,1,2,1,Mystery,137387272
7,1,6,1,Thriller,137387272
2,1,2,1,Adventure,82301521
6,8,5,3,Comedy,82301521
6,1,2,1,Family,82301521
2,4,1,1,Romance,82301521
2,10,5,4,Comedy,84518155
3,2,4,5,Drama,80050171
4,2,2,3,Mystery,80050171
5,3,2,5,Thriller,80050171
4,4,7,2,Comedy,81257845
1,1,1,1,Music,81257845
9,6,9,2,Action,70360285
4,3,6,2,Adventure,70360285
1,5,4,2,Fantasy,70360285
8,4,3,2,Sci-Fi,70360285
5,3,7,3,Thriller,70360285
7,2,2,2,Drama,12831121
4,2,2,2,Mystery,12831121
2,2,2,2,Romance,12831121
7,2,2,2,Thriller,12831121
4,3,3,4,Comedy,69148997
3,1,2,2,Crime,69148997
5,2,1,3,Comedy,82624961
5,3,1,5,Drama,82624961
2,6,1,1,Adventure,67325559
1,5,1,1,Comedy,67325559
4,5,1,1,Drama,67325559
1,3,1,1,Family,67325559
2,2,1,1,Mystery,67325559
1,6,1,1,Drama,62933793
1,4,1,1,Family,62933793
1,1,1,1,Music,62933793
2,4,2,1,Romance,62933793
1,1,2,1,Biography,56667870
2,3,4,1,Drama,56667870
1,1,2,1,History,56667870
2,1,3,1,Comedy,56398162
2,3,4,1,Drama,56398162
1,1,1,1,Music,56398162
2,2,2,1,Romance,56398162
8,3,4,4,Comedy,60072596
9,3,5,3,Drama,60072596
3,1,4,1,Romance,60072596
8,13,3,2,Fantasy,56362352
3,10,5,2,Romance,56362352
1,3,1,2,Drama,56154094
1,1,1,2,Romance,56154094
8,1,5,1,Comedy,65623128
2,2,2,1,Crime,65623128
9,2,2,2,Drama,65623128
3,8,3,11,Comedy,55461307
1,8,9,11,Comedy,48546578
1,4,4,4,Romance,48546578
1,3,3,2,Adventure,48423368
1,2,4,1,Animation,48423368
1,3,4,2,Family,48423368
1,3,2,2,Fantasy,48423368
1,3,2,1,Biography,52066000
2,8,21,3,Drama,52066000
1,3,4,2,History,52066000
1,2,1,1,Adventure,47887943
1,1,1,1,Animation,47887943
1,4,1,1,Family,47887943
1,2,1,1,Musical,47887943
3,1,1,1,Drama,46363118
1,1,1,1,Horror,46363118
1,1,1,1,Mystery,46363118
2,1,1,1,Thriller,46363118
1,7,4,1,Drama,47852604
1,1,2,1,Mystery,47852604
1,3,2,1,Thriller,47852604
1,2,3,1,Animation,45542421
1,1,2,1,Comedy,45542421
1,1,1,1,Drama,45542421
1,2,3,1,Family,45542421
1,1,1,1,Musical,45542421
4,2,4,1,Horror,41573740
4,3,3,1,Mystery,41573740
6,5,4,1,Thriller,41573740
1,1,1,1,Adventure,42652003
1,2,1,1,Family,42652003
1,1,1,4,Adventure,39737645
4,1,9,11,Comedy,39737645
2,2,5,2,Adventure,37567440
2,2,6,2,Fantasy,37567440
1,2,1,1,Biography,44988180
1,2,1,1,Crime,44988180
2,8,1,1,Drama,44988180
1,1,1,1,History,44988180
2,3,1,1,Crime,39263506
3,6,1,1,Drama,39263506
1,5,1,2,Thriller,39263506
2,4,1,1,Horror,39143839
2,4,3,1,Thriller,39143839
3,1,1,2,Comedy,37672350
2,1,2,2,Drama,37672350
2,1,1,1,Romance,37672350
3,4,5,1,Adventure,38037513
3,5,6,1,Comedy,38037513
3,4,3,1,Fantasy,38037513
1,2,2,1,Music,38037513
2,7,2,1,Sci-Fi,38037513
8,21,8,13,Comedy,37442180
10,14,3,2,Drama,37442180
2,7,4,3,Romance,37442180
5,4,1,1,Thriller,37442180
2,1,1,1,Crime,35596227
3,1,1,1,Drama,35596227
2,1,1,1,Thriller,35596227
1,1,1,3,Biography,35422828
1,2,1,6,Drama,35422828
1,1,1,1,Music,35422828
4,7,2,1,Comedy,36658108
6,20,1,1,Drama,34300771
11,8,2,3,Comedy,34290142
2,3,2,2,Drama,34290142
1,20,18,3,Drama,33422556
1,1,1,1,Mystery,33422556
1,1,1,1,Action,32774834
3,1,3,3,Comedy,32774834
1,3,1,1,Horror,34334256
2,3,1,1,Thriller,34334256
3,1,2,2,Crime,32051917
1,1,9,7,Drama,32051917
1,1,2,2,Mystery,32051917
4,1,2,2,Thriller,32051917
7,1,4,6,Comedy,32014289
1,3,2,1,Biography,31838002
7,16,6,2,Drama,31838002
1,2,1,1,History,31838002
5,1,1,1,Action,36874745
5,1,1,1,Adventure,36874745
4,1,1,1,Drama,36874745
1,1,1,1,Mystery,36874745
2,1,1,1,Horror,30079316
1,1,3,3,Adventure,35033759
1,2,11,5,Comedy,35033759
1,5,4,1,Crime,29753944
1,18,2,1,Drama,29753944
1,2,1,1,Mystery,29753944
1,3,1,1,Thriller,29753944
1,3,1,1,Crime,29062561
1,4,1,1,Thriller,29062561
5,21,1,1,Drama,31146570
1,9,1,1,Thriller,31146570
3,3,3,1,Comedy,27277055
9,1,4,2,Drama,27277055
2,1,1,1,Music,27277055
5,1,2,1,Romance,27277055
1,2,1,1,Horror,26876529
1,1,1,1,Mystery,26876529
1,4,2,5,Crime,53146000
2,6,4,5,Drama,53146000
1,3,1,7,Thriller,53146000
2,16,1,1,Crime,30028592
4,4,2,4,Drama,30028592
2,3,1,1,Romance,30028592
5,19,2,4,Thriller,30028592
1,15,14,21,Drama,34126138
1,1,5,2,Fantasy,34126138
1,10,16,7,Romance,34126138
2,3,4,3,Sci-Fi,34126138
5,8,2,2,Comedy,25677801
4,5,1,2,Family,25677801
2,4,1,2,Romance,25677801
6,5,8,3,Action,26415649
5,4,3,2,Crime,26415649
6,17,5,4,Drama,26415649
5,9,5,3,Thriller,26415649
3,1,1,1,Action,26003149
4,2,1,1,Comedy,26003149
1,1,1,1,Sci-Fi,26003149
3,2,1,2,Comedy,25584685
1,1,3,2,Crime,25584685
1,1,1,2,Family,25584685
1,1,2,2,Mystery,25584685
1,2,1,1,Romance,25584685
2,1,5,4,Thriller,25584685
1,1,1,1,Action,29975979
1,1,1,1,Horror,29975979
1,1,1,1,Sci-Fi,29975979
1,1,1,1,Thriller,29975979
1,2,2,4,Comedy,31584722
1,4,2,2,Romance,31584722
1,1,1,1,Adventure,23179303
2,2,1,1,Comedy,23179303
1,1,1,1,Family,23179303
2,1,2,1,Romance,23179303
3,2,1,1,Horror,23078294
2,3,2,1,Thriller,23078294
3,3,2,5,Action,21413105
3,7,1,4,Adventure,21413105
2,5,2,7,Drama,21413105
1,3,2,2,Romance,21413105
2,1,1,2,Western,21413105
1,2,1,1,Adventure,25077977
1,1,1,1,Animation,25077977
1,6,9,2,Comedy,25077977
1,1,2,2,Family,25077977
1,5,4,2,Romance,25077977
11,1,1,1,Action,23292105
3,1,1,1,Fantasy,23292105
5,2,1,1,Horror,23292105
10,1,2,1,Thriller,23292105
1,10,3,1,Comedy,26870825
1,15,2,1,Drama,26870825
1,3,1,1,Sport,26870825
6,2,1,1,Comedy,20916309
6,2,1,1,Family,20916309
3,2,1,1,Fantasy,20916309
1,3,5,4,Comedy,21200000
1,2,2,1,Crime,21200000
7,3,2,2,Drama,21200000
1,1,1,1,Adventure,28876924
1,1,2,1,Crime,28876924
1,1,2,3,Mystery,28876924
1,1,1,1,Sci-Fi,28876924
1,1,1,3,Thriller,28876924
1,6,1,1,Crime,20207003
2,14,1,2,Drama,20207003
1,2,1,1,Western,20207003
5,1,9,1,Action,20241395
9,1,1,1,Horror,20241395
7,1,7,1,Thriller,20241395
1,3,1,1,Horror,32000000
1,1,1,1,Mystery,32000000
1,1,1,1,Thriller,32000000
3,5,2,1,Comedy,19151864
1,4,2,1,Romance,19151864
3,4,11,2,Drama,23393765
2,2,5,1,Romance,23393765
8,7,5,3,Comedy,18882880
2,1,2,2,Drama,18882880
2,3,3,1,Comedy,8500000
1,11,1,3,Comedy,18252684
1,10,1,2,Drama,18252684
1,4,1,1,Family,18252684
3,6,10,1,Drama,19661987
1,9,5,1,Adventure,18352454
1,2,2,2,Biography,18352454
2,17,12,5,Drama,18352454
7,7,7,1,Comedy,17803796
1,2,2,1,Adventure,17529157
1,4,6,3,Drama,17529157
1,4,3,1,Horror,17529157
1,2,5,1,Mystery,17529157
1,6,5,4,Thriller,17529157
5,3,5,3,Crime,25753840
3,1,4,1,Fantasy,25753840
3,2,2,1,Horror,25753840
1,2,1,3,Animation,18081626
1,2,1,3,Family,18081626
1,1,1,2,Fantasy,18081626
1,1,2,1,Mystery,18081626
1,10,4,5,Comedy,17518220
3,14,9,3,Drama,17518220
1,4,5,1,Romance,17518220
2,1,1,1,Action,17104669
3,1,1,1,Comedy,17104669
1,1,1,1,Crime,17104669
1,1,1,1,Fantasy,17104669
1,4,4,15,Comedy,16988996
1,4,2,5,Family,16988996
1,1,1,2,Music,16988996
1,2,1,1,Musical,16988996
5,1,2,1,Drama,15797907
6,17,8,6,Drama,16248701
1,4,1,2,Action,15712072
1,2,1,1,Crime,15712072
1,4,3,2,Drama,15712072
1,5,1,2,Thriller,15712072
5,17,5,11,Drama,191449475
4,8,6,6,Fantasy,191449475
2,9,6,10,Romance,191449475
2,11,3,3,Comedy,15408822
1,6,1,2,Romance,15408822
3,2,1,1,Comedy,15464026
3,1,1,1,Romance,15464026
2,1,3,1,Crime,14359793
5,1,4,1,Documentary,14359793
1,1,1,1,News,14359793
1,3,1,2,Biography,8000000
1,9,1,2,Drama,8000000
1,2,1,2,History,8000000
4,9,5,4,Comedy,14174654
2,1,3,1,Action,15988876
1,1,5,1,Crime,15988876
2,2,2,1,Thriller,15988876
3,4,1,1,Action,13801755
1,25,2,1,Comedy,13801755
3,5,1,1,Crime,13801755
4,3,2,1,Thriller,13801755
1,3,6,5,Comedy,13987482
1,2,4,1,Romance,13987482
1,3,2,1,Action,14291570
1,2,2,1,Adventure,14291570
1,1,1,1,Sci-Fi,14291570
1,3,1,1,Thriller,14291570
8,13,1,1,Comedy,12181484
4,19,8,3,Action,13630226
2,16,8,3,Crime,13630226
2,4,4,1,Sci-Fi,13630226
5,19,9,3,Thriller,13630226
16,13,8,4,Comedy,13383737
4,4,8,1,Crime,13383737
1,1,1,1,Biography,13391174
2,1,2,2,Drama,13391174
1,1,1,1,History,13391174
6,5,2,2,Drama,12987647
3,1,1,1,Mystery,12987647
3,6,1,1,Romance,12987647
6,3,3,1,Thriller,12987647
1,1,1,1,War,12987647
3,8,5,4,Comedy,12469811
1,17,10,2,Drama,12469811
2,2,5,2,Action,12398628
1,4,1,1,Crime,12398628
1,4,3,2,Drama,12398628
1,1,1,1,Sport,12398628
2,2,1,1,Comedy,13214030
1,1,1,1,Drama,13214030
1,2,1,1,Fantasy,13214030
2,2,1,1,Romance,13214030
11,1,3,1,Action,12232937
5,1,3,1,Crime,12232937
10,1,2,1,Thriller,12232937
2,8,2,2,Drama,12134420
1,5,3,2,Fantasy,12134420
2,6,3,1,Horror,12134420
1,4,2,1,Mystery,12134420
1,3,1,1,Action,11784000
1,3,1,1,Comedy,11784000
1,1,1,1,Family,11784000
3,1,2,1,Comedy,11169531
3,6,2,1,Comedy,11034436
9,12,1,1,Drama,11034436
2,3,2,1,Music,11034436
1,2,1,1,War,11034436
